Review_ID,Product_ID,Date,Rating,Review_Text,Sentiment
785,1069,2024-02-15 18:59:14.595371,2,This is a good product.,Positive
786,1026,2023-04-14 18:59:14.595374,2,This is a bad product.,Neutral
787,1001,2023-05-05 18:59:14.595377,4,This is a great product.,Neutral
788,1092,2023-10-26 18:59:14.595380,5,This is a good product.,Positive
789,1037,2023-07-31 18:59:14.595383,1,This is a mediocre product.,Positive
790,1002,2023-07-04 18:59:14.595386,5,This is a good product.,Neutral
791,1015,2023-05-14 18:59:14.595389,4,This is a mediocre product.,Positive
792,1093,2023-06-13 18:59:14.595392,1,This is a mediocre product.,Neutral
793,1039,2023-11-14 18:59:14.595395,1,This is a terrible product.,Positive
794,1001,2023-07-15 18:59:14.595398,5,This is a terrible product.,Neutral
795,1080,2024-01-01 18:59:14.595401,3,This is a good product.,Negative
796,1040,2023-03-21 18:59:14.595403,2,This is a terrible product.,Neutral
797,1011,2023-09-16 18:59:14.595406,3,This is a mediocre product.,Neutral
798,1034,2023-12-05 18:59:14.595409,5,This is a great product.,Negative
799,1064,2023-05-02 18:59:14.595412,2,This is a terrible product.,Positive
800,1054,2024-01-27 18:59:14.595415,3,This is a good product.,Negative
801,1044,2023-08-28 18:59:14.595418,2,This is a good product.,Neutral
802,1078,2023-04-23 18:59:14.595421,1,This is a bad product.,Positive
803,1089,2024-02-07 18:59:14.595424,3,This is a bad product.,Negative
804,1084,2023-06-23 18:59:14.595427,2,This is a bad product.,Positive
805,1061,2023-05-17 18:59:14.595430,2,This is a mediocre product.,Positive
806,1048,2023-07-18 18:59:14.595433,2,This is a mediocre product.,Negative
807,1094,2024-02-25 18:59:14.595436,3,This is a mediocre product.,Positive
808,1024,2023-05-01 18:59:14.595439,4,This is a good product.,Negative
809,1022,2023-11-28 18:59:14.595441,3,This is a good product.,Neutral
810,1023,2023-12-16 18:59:14.595444,5,This is a mediocre product.,Positive
811,1037,2023-08-14 18:59:14.595447,3,This is a mediocre product.,Neutral
812,1027,2023-11-27 18:59:14.595450,2,This is a bad product.,Neutral
813,1020,2023-12-26 18:59:14.595453,1,This is a good product.,Positive
814,1053,2023-08-14 18:59:14.595456,3,This is a mediocre product.,Negative
815,1017,2023-11-05 18:59:14.595459,3,This is a great product.,Positive
816,1035,2023-03-30 18:59:14.595461,2,This is a mediocre product.,Neutral
817,1098,2024-02-22 18:59:14.595464,1,This is a great product.,Neutral
818,1044,2023-09-30 18:59:14.595470,1,This is a bad product.,Negative
819,1072,2023-04-07 18:59:14.595473,5,This is a mediocre product.,Positive
820,1052,2023-07-07 18:59:14.595476,3,This is a mediocre product.,Neutral
821,1029,2023-09-16 18:59:14.595478,1,This is a great product.,Neutral
822,1059,2024-02-06 18:59:14.595481,1,This is a bad product.,Neutral
823,1097,2023-08-16 18:59:14.595484,4,This is a mediocre product.,Negative
824,1031,2023-07-03 18:59:14.595487,4,This is a bad product.,Neutral
825,1066,2024-02-11 18:59:14.595490,1,This is a mediocre product.,Neutral
826,1066,2023-05-06 18:59:14.595493,5,This is a terrible product.,Positive
827,1027,2023-03-15 18:59:14.595496,1,This is a terrible product.,Positive
828,1043,2023-04-23 18:59:14.595499,2,This is a bad product.,Neutral
829,1078,2023-12-22 18:59:14.595502,3,This is a great product.,Neutral
830,1040,2023-04-01 18:59:14.595505,5,This is a mediocre product.,Positive
831,1062,2023-10-21 18:59:14.595508,2,This is a good product.,Negative
832,1022,2024-01-09 18:59:14.595511,5,This is a great product.,Negative
833,1074,2023-05-03 18:59:14.595514,2,This is a bad product.,Negative
834,1047,2023-07-18 18:59:14.595517,3,This is a good product.,Negative
835,1031,2023-10-04 18:59:14.595520,3,This is a mediocre product.,Negative
836,1056,2023-07-13 18:59:14.595522,4,This is a mediocre product.,Negative
837,1099,2023-10-13 18:59:14.595525,2,This is a good product.,Negative
838,1032,2023-04-28 18:59:14.595528,4,This is a good product.,Negative
839,1023,2024-01-06 18:59:14.595531,2,This is a mediocre product.,Positive
840,1038,2023-04-18 18:59:14.595534,4,This is a terrible product.,Negative
841,1033,2023-06-18 18:59:14.595537,3,This is a mediocre product.,Negative
842,1055,2024-01-24 18:59:14.595540,5,This is a terrible product.,Negative
843,1027,2023-05-07 18:59:14.595543,4,This is a great product.,Neutral
844,1036,2023-09-15 18:59:14.595546,2,This is a mediocre product.,Positive
845,1006,2024-01-02 18:59:14.595550,2,This is a terrible product.,Positive
846,1067,2023-07-09 18:59:14.595553,3,This is a terrible product.,Positive
847,1036,2023-05-03 18:59:14.595556,2,This is a terrible product.,Negative
848,1055,2023-04-07 18:59:14.595559,1,This is a good product.,Negative
849,1064,2023-07-17 18:59:14.595562,5,This is a good product.,Neutral
850,1064,2024-02-13 18:59:14.595565,4,This is a terrible product.,Positive
851,1046,2023-08-26 18:59:14.595568,5,This is a great product.,Negative
852,1019,2023-12-20 18:59:14.595571,3,This is a terrible product.,Positive
853,1018,2023-07-24 18:59:14.595574,4,This is a bad product.,Neutral
854,1028,2023-06-30 18:59:14.595577,4,This is a good product.,Neutral
855,1073,2023-04-02 18:59:14.595580,1,This is a terrible product.,Neutral
856,1059,2023-11-05 18:59:14.595583,3,This is a terrible product.,Positive
857,1017,2023-07-07 18:59:14.595585,2,This is a bad product.,Negative
858,1091,2023-08-17 18:59:14.595588,1,This is a mediocre product.,Negative
859,1034,2023-09-10 18:59:14.595592,1,This is a good product.,Neutral
860,1042,2023-05-20 18:59:14.595595,5,This is a great product.,Negative
861,1094,2023-03-09 18:59:14.595598,5,This is a good product.,Neutral
862,1090,2023-03-05 18:59:14.595603,5,This is a terrible product.,Positive
863,1010,2023-09-22 18:59:14.595606,1,This is a good product.,Neutral
864,1048,2024-01-27 18:59:14.595609,2,This is a bad product.,Positive
865,1037,2023-03-30 18:59:14.595612,4,This is a great product.,Neutral
866,1063,2023-11-05 18:59:14.595615,5,This is a good product.,Negative
867,1068,2023-09-22 18:59:14.595618,2,This is a good product.,Negative
868,1007,2023-08-24 18:59:14.595621,3,This is a terrible product.,Neutral
869,1033,2023-10-31 18:59:14.595624,5,This is a great product.,Negative
870,1047,2023-04-12 18:59:14.595627,4,This is a good product.,Negative
871,1055,2023-09-10 18:59:14.595630,3,This is a good product.,Negative
872,1075,2023-07-06 18:59:14.595632,3,This is a bad product.,Positive
873,1064,2023-03-30 18:59:14.595636,4,This is a bad product.,Negative
874,1030,2023-12-14 18:59:14.595639,5,This is a mediocre product.,Positive
875,1003,2023-03-03 18:59:14.595641,1,This is a good product.,Neutral
876,1049,2023-08-07 18:59:14.595644,4,This is a terrible product.,Negative
877,1068,2023-09-10 18:59:14.595648,4,This is a good product.,Negative
878,1029,2023-07-30 18:59:14.595650,4,This is a great product.,Negative
879,1087,2024-01-12 18:59:14.595653,3,This is a terrible product.,Neutral
880,1058,2023-08-26 18:59:14.595656,2,This is a terrible product.,Positive
881,1066,2023-12-05 18:59:14.595659,1,This is a mediocre product.,Positive
882,1074,2023-07-29 18:59:14.595662,5,This is a great product.,Negative
883,1044,2024-02-19 18:59:14.595665,5,This is a bad product.,Neutral
884,1003,2024-01-10 18:59:14.595668,2,This is a terrible product.,Neutral
885,1025,2023-06-09 18:59:14.595671,4,This is a great product.,Neutral
886,1026,2023-05-20 18:59:14.595675,1,This is a great product.,Neutral
887,1045,2023-04-23 18:59:14.595678,5,This is a great product.,Neutral
888,1063,2023-08-30 18:59:14.595681,5,This is a terrible product.,Positive
889,1090,2023-04-02 18:59:14.595683,4,This is a terrible product.,Positive
890,1050,2023-06-04 18:59:14.595686,2,This is a mediocre product.,Positive
891,1049,2023-03-22 18:59:14.595690,1,This is a bad product.,Negative
892,1005,2023-04-06 18:59:14.595693,2,This is a great product.,Neutral
893,1058,2023-07-08 18:59:14.595696,2,This is a great product.,Negative
894,1014,2024-02-13 18:59:14.595698,1,This is a great product.,Neutral
895,1029,2023-12-06 18:59:14.595701,1,This is a great product.,Positive
896,1041,2023-11-10 18:59:14.595704,5,This is a mediocre product.,Negative
897,1036,2023-04-16 18:59:14.595707,5,This is a bad product.,Positive
898,1041,2024-02-05 18:59:14.595710,1,This is a terrible product.,Neutral
899,1034,2023-08-20 18:59:14.595713,3,This is a mediocre product.,Neutral
900,1086,2023-11-14 18:59:14.595716,5,This is a terrible product.,Neutral
901,1005,2023-05-12 18:59:14.595719,3,This is a terrible product.,Positive
902,1067,2023-07-29 18:59:14.595722,1,This is a terrible product.,Neutral
903,1017,2023-09-30 18:59:14.595725,5,This is a terrible product.,Positive
904,1072,2023-07-03 18:59:14.595729,2,This is a mediocre product.,Negative
905,1028,2023-03-28 18:59:14.595732,1,This is a terrible product.,Neutral
906,1076,2023-04-27 18:59:14.595735,4,This is a bad product.,Neutral
907,1058,2023-11-19 18:59:14.595739,3,This is a bad product.,Neutral
908,1046,2023-05-30 18:59:14.595741,1,This is a bad product.,Negative
909,1016,2023-12-31 18:59:14.595745,1,This is a good product.,Neutral
910,1095,2023-12-18 18:59:14.595748,5,This is a terrible product.,Positive
911,1021,2023-05-17 18:59:14.595751,5,This is a good product.,Positive
912,1067,2023-11-13 18:59:14.595755,5,This is a great product.,Neutral
913,1068,2023-09-28 18:59:14.595758,4,This is a bad product.,Neutral
914,1036,2023-09-25 18:59:14.595761,5,This is a terrible product.,Negative
915,1048,2023-03-09 18:59:14.595764,1,This is a great product.,Negative
916,1012,2023-11-10 18:59:14.595767,5,This is a good product.,Negative
917,1033,2023-08-02 18:59:14.595770,2,This is a great product.,Neutral
918,1085,2023-05-15 18:59:14.595774,5,This is a great product.,Negative
919,1052,2023-06-28 18:59:14.595777,4,This is a great product.,Negative
920,1086,2024-02-02 18:59:14.595780,2,This is a mediocre product.,Positive
921,1050,2023-04-12 18:59:14.595783,1,This is a great product.,Negative
922,1002,2023-07-12 18:59:14.595786,1,This is a mediocre product.,Positive
923,1041,2023-05-23 18:59:14.595789,3,This is a mediocre product.,Positive
924,1097,2023-10-07 18:59:14.595792,2,This is a bad product.,Negative
925,1031,2023-07-20 18:59:14.595796,3,This is a terrible product.,Positive
926,1050,2023-08-04 18:59:14.595799,2,This is a great product.,Neutral
927,1084,2023-12-04 18:59:14.595802,2,This is a great product.,Neutral
928,1045,2023-10-20 18:59:14.595805,4,This is a bad product.,Negative
929,1020,2024-01-10 18:59:14.595807,3,This is a good product.,Neutral
930,1043,2023-03-20 18:59:14.595810,4,This is a terrible product.,Positive
931,1010,2024-01-03 18:59:14.595813,2,This is a terrible product.,Neutral
932,1067,2023-11-26 18:59:14.595816,1,This is a good product.,Negative
933,1000,2023-08-26 18:59:14.595819,2,This is a good product.,Negative
934,1091,2023-04-02 18:59:14.595822,4,This is a good product.,Positive
935,1062,2023-03-20 18:59:14.595825,3,This is a terrible product.,Negative
936,1023,2023-06-27 18:59:14.595828,3,This is a mediocre product.,Neutral
937,1098,2024-02-22 18:59:14.595831,4,This is a mediocre product.,Negative
938,1012,2024-02-12 18:59:14.595834,3,This is a mediocre product.,Positive
939,1097,2024-02-03 18:59:14.595837,5,This is a terrible product.,Negative
940,1010,2023-04-14 18:59:14.595840,1,This is a great product.,Neutral
941,1099,2023-04-17 18:59:14.595843,1,This is a good product.,Positive
942,1050,2024-02-15 18:59:14.595846,1,This is a good product.,Neutral
943,1016,2023-05-22 18:59:14.595849,3,This is a terrible product.,Positive
944,1098,2023-03-10 18:59:14.595853,3,This is a terrible product.,Negative
945,1081,2024-02-28 18:59:14.595856,2,This is a terrible product.,Positive
946,1085,2023-10-02 18:59:14.595859,2,This is a bad product.,Positive
947,1023,2023-07-04 18:59:14.595862,1,This is a bad product.,Negative
948,1018,2023-12-18 18:59:14.595865,5,This is a mediocre product.,Neutral
949,1036,2023-11-02 18:59:14.595868,2,This is a good product.,Negative
950,1084,2024-02-09 18:59:14.595871,2,This is a terrible product.,Positive
951,1007,2023-06-11 18:59:14.595874,3,This is a mediocre product.,Negative
952,1027,2023-07-08 18:59:14.595877,5,This is a mediocre product.,Positive
953,1004,2023-06-06 18:59:14.595880,1,This is a bad product.,Negative
954,1016,2023-10-20 18:59:14.595883,2,This is a terrible product.,Negative
955,1035,2024-01-08 18:59:14.595885,5,This is a good product.,Neutral
956,1018,2023-08-17 18:59:14.595889,5,This is a good product.,Positive
957,1063,2023-08-28 18:59:14.595892,1,This is a terrible product.,Neutral
958,1090,2023-09-26 18:59:14.595894,5,This is a good product.,Positive
959,1097,2024-01-05 18:59:14.595897,5,This is a bad product.,Negative
960,1010,2023-07-17 18:59:14.595900,5,This is a terrible product.,Positive
961,1053,2024-01-15 18:59:14.595903,2,This is a terrible product.,Neutral
962,1044,2023-05-17 18:59:14.595906,1,This is a bad product.,Neutral
963,1046,2024-01-03 18:59:14.595910,5,This is a bad product.,Neutral
964,1011,2023-08-12 18:59:14.595912,5,This is a great product.,Positive
965,1020,2023-07-07 18:59:14.595916,2,This is a great product.,Neutral
966,1010,2023-10-19 18:59:14.595919,1,This is a mediocre product.,Neutral
967,1091,2024-01-01 18:59:14.595922,3,This is a great product.,Neutral
968,1004,2023-03-27 18:59:14.595925,2,This is a great product.,Negative
969,1080,2023-10-28 18:59:14.595928,1,This is a mediocre product.,Negative
970,1055,2023-11-19 18:59:14.595932,5,This is a terrible product.,Positive
971,1019,2023-12-30 18:59:14.595935,1,This is a terrible product.,Positive
972,1040,2023-03-23 18:59:14.595937,1,This is a bad product.,Neutral
973,1045,2023-04-24 18:59:14.595941,1,This is a terrible product.,Negative
974,1011,2023-12-18 18:59:14.595945,3,This is a good product.,Neutral
975,1069,2023-07-05 18:59:14.595948,1,This is a terrible product.,Neutral
976,1016,2023-10-29 18:59:14.595951,3,This is a mediocre product.,Negative
977,1018,2023-03-22 18:59:14.595954,5,This is a great product.,Negative
978,1025,2023-12-16 18:59:14.595957,3,This is a great product.,Negative
979,1047,2023-10-13 18:59:14.595960,5,This is a mediocre product.,Positive
980,1051,2023-06-12 18:59:14.595963,5,This is a mediocre product.,Positive
981,1095,2024-02-13 18:59:14.595966,3,This is a great product.,Neutral
982,1069,2023-09-26 18:59:14.595969,2,This is a bad product.,Positive
983,1054,2023-07-20 18:59:14.595972,4,This is a bad product.,Negative
984,1099,2023-05-09 18:59:14.595975,1,This is a bad product.,Negative
985,1074,2023-09-11 18:59:14.595978,4,This is a great product.,Positive
986,1032,2023-06-27 18:59:14.595981,1,This is a mediocre product.,Neutral
987,1061,2023-12-01 18:59:14.595984,1,This is a great product.,Neutral
988,1087,2024-01-24 18:59:14.595987,5,This is a bad product.,Positive
989,1022,2023-05-11 18:59:14.595990,1,This is a good product.,Neutral
990,1014,2023-09-04 18:59:14.595993,1,This is a good product.,Neutral
991,1026,2023-06-01 18:59:14.595996,3,This is a bad product.,Neutral
992,1074,2023-12-24 18:59:14.595999,4,This is a good product.,Negative
993,1063,2023-04-08 18:59:14.596002,3,This is a good product.,Negative
994,1080,2023-07-02 18:59:14.596005,1,This is a good product.,Positive
995,1050,2023-04-22 18:59:14.596008,5,This is a great product.,Negative
996,1052,2023-05-03 18:59:14.596011,3,This is a mediocre product.,Neutral
997,1077,2023-09-25 18:59:14.596014,3,This is a bad product.,Negative
998,1090,2023-10-06 18:59:14.596017,2,This is a mediocre product.,Positive
999,1081,2023-07-05 18:59:14.596020,1,This is a mediocre product.,Negative
1000,1091,2023-11-13 18:59:14.596023,5,This is a bad product.,Neutral
